"Date","Source","Site.ID","POC","Daily.Mean.PM2.5.Concentration","Units","Daily.AQI.Value","Local.Site.Name","Daily.Obs.Count","Percent.Complete","AQS.Parameter.Code","AQS.Parameter.Description","Method.Code","Method.Description","CBSA.Code","CBSA.Name","State.FIPS.Code","State","County.FIPS.Code","County","Site.Latitude","Site.Longitude"
"12/05/2024","AQS","060371103",1,55.7,"ug/m3 LC",151,"Los Angeles-North Main Street",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/06/2024","AQS","060371103",1,28.3,"ug/m3 LC",87,"Los Angeles-North Main Street",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/07/2024","AQS","060371103",1,10.7,"ug/m3 LC",54,"Los Angeles-North Main Street",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/08/2024","AQS","060371103",1,17.7,"ug/m3 LC",67,"Los Angeles-North Main Street",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/09/2024","AQS","060371103",1,36.4,"ug/m3 LC",103,"Los Angeles-North Main Street",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/10/2024","AQS","060371103",1,13,"ug/m3 LC",58,"Los Angeles-North Main Street",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/11/2024","AQS","060371103",1,6.6,"ug/m3 LC",37,"Los Angeles-North Main Street",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/12/2024","AQS","060371103",1,9.8,"ug/m3 LC",52,"Los Angeles-North Main Street",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/13/2024","AQS","060371103",1,16.6,"ug/m3 LC",65,"Los Angeles-North Main Street",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/14/2024","AQS","060371103",1,14,"ug/m3 LC",60,"Los Angeles-North Main Street",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/15/2024","AQS","060371103",1,18.2,"ug/m3 LC",68,"Los Angeles-North Main Street",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/16/2024","AQS","060371103",1,10.6,"ug/m3 LC",54,"Los Angeles-North Main Street",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/18/2024","AQS","060371103",1,9.7,"ug/m3 LC",52,"Los Angeles-North Main Street",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/19/2024","AQS","060371103",1,15.3,"ug/m3 LC",63,"Los Angeles-North Main Street",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/20/2024","AQS","060371103",1,34.8,"ug/m3 LC",99,"Los Angeles-North Main Street",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/21/2024","AQS","060371103",1,28,"ug/m3 LC",86,"Los Angeles-North Main Street",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/22/2024","AQS","060371103",1,34.8,"ug/m3 LC",99,"Los Angeles-North Main Street",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/23/2024","AQS","060371103",1,46.2,"ug/m3 LC",127,"Los Angeles-North Main Street",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/25/2024","AQS","060371103",1,10.7,"ug/m3 LC",54,"Los Angeles-North Main Street",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/26/2024","AQS","060371103",1,14.2,"ug/m3 LC",61,"Los Angeles-North Main Street",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/27/2024","AQS","060371103",1,15,"ug/m3 LC",62,"Los Angeles-North Main Street",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/28/2024","AQS","060371103",1,24.3,"ug/m3 LC",79,"Los Angeles-North Main Street",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/29/2024","AQS","060371103",1,29.1,"ug/m3 LC",88,"Los Angeles-North Main Street",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/30/2024","AQS","060371103",1,34.2,"ug/m3 LC",98,"Los Angeles-North Main Street",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/31/2024","AQS","060371103",1,40.5,"ug/m3 LC",113,"Los Angeles-North Main Street",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/02/2024","AQS","060371103",2,16.2,"ug/m3 LC",64,"Los Angeles-North Main Street",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/08/2024","AQS","060371103",2,18.7,"ug/m3 LC",69,"Los Angeles-North Main Street",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/14/2024","AQS","060371103",2,15.4,"ug/m3 LC",63,"Los Angeles-North Main Street",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/20/2024","AQS","060371103",2,35.7,"ug/m3 LC",101,"Los Angeles-North Main Street",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/26/2024","AQS","060371103",2,14.8,"ug/m3 LC",62,"Los Angeles-North Main Street",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/01/2024","AQS","060371103",3,15.9,"ug/m3 LC",64,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/02/2024","AQS","060371103",3,17.6,"ug/m3 LC",67,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/03/2024","AQS","060371103",3,23.4,"ug/m3 LC",78,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/04/2024","AQS","060371103",3,37.7,"ug/m3 LC",106,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/05/2024","AQS","060371103",3,45.1,"ug/m3 LC",125,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/06/2024","AQS","060371103",3,29,"ug/m3 LC",88,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/07/2024","AQS","060371103",3,12.3,"ug/m3 LC",57,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/08/2024","AQS","060371103",3,16.4,"ug/m3 LC",65,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/09/2024","AQS","060371103",3,32.2,"ug/m3 LC",94,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/10/2024","AQS","060371103",3,16.6,"ug/m3 LC",65,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/11/2024","AQS","060371103",3,7.8,"ug/m3 LC",43,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/12/2024","AQS","060371103",3,10.4,"ug/m3 LC",53,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/13/2024","AQS","060371103",3,15.4,"ug/m3 LC",63,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/14/2024","AQS","060371103",3,14.1,"ug/m3 LC",60,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/15/2024","AQS","060371103",3,16.7,"ug/m3 LC",65,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/16/2024","AQS","060371103",3,12.8,"ug/m3 LC",58,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/17/2024","AQS","060371103",3,17.3,"ug/m3 LC",66,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/18/2024","AQS","060371103",3,11.2,"ug/m3 LC",55,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/19/2024","AQS","060371103",3,14.7,"ug/m3 LC",61,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/20/2024","AQS","060371103",3,29.5,"ug/m3 LC",89,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/21/2024","AQS","060371103",3,25.5,"ug/m3 LC",82,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/22/2024","AQS","060371103",3,31.4,"ug/m3 LC",93,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/23/2024","AQS","060371103",3,37.9,"ug/m3 LC",107,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/24/2024","AQS","060371103",3,28.9,"ug/m3 LC",88,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/25/2024","AQS","060371103",3,12,"ug/m3 LC",56,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/26/2024","AQS","060371103",3,14.7,"ug/m3 LC",61,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/27/2024","AQS","060371103",3,12.3,"ug/m3 LC",57,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/28/2024","AQS","060371103",3,19.5,"ug/m3 LC",70,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/29/2024","AQS","060371103",3,21.4,"ug/m3 LC",74,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/30/2024","AQS","060371103",3,26.3,"ug/m3 LC",83,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/31/2024","AQS","060371103",3,31.4,"ug/m3 LC",93,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/02/2024","AQS","060371103",11,17.2,"ug/m3 LC",66,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",810,"Met One SASS/SuperSASS Teflon",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/08/2024","AQS","060371103",11,18.4,"ug/m3 LC",68,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",810,"Met One SASS/SuperSASS Teflon",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/14/2024","AQS","060371103",11,14.3,"ug/m3 LC",61,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",810,"Met One SASS/SuperSASS Teflon",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/20/2024","AQS","060371103",11,37.1,"ug/m3 LC",105,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",810,"Met One SASS/SuperSASS Teflon",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/26/2024","AQS","060371103",11,14.9,"ug/m3 LC",62,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",810,"Met One SASS/SuperSASS Teflon",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/02/2024","AQS","060371103",12,18,"ug/m3 LC",68,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",810,"Met One SASS/SuperSASS Teflon",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/08/2024","AQS","060371103",12,18.1,"ug/m3 LC",68,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",810,"Met One SASS/SuperSASS Teflon",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/14/2024","AQS","060371103",12,13.7,"ug/m3 LC",60,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",810,"Met One SASS/SuperSASS Teflon",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/20/2024","AQS","060371103",12,37.6,"ug/m3 LC",106,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",810,"Met One SASS/SuperSASS Teflon",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/26/2024","AQS","060371103",12,15,"ug/m3 LC",62,"Los Angeles-North Main Street",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",810,"Met One SASS/SuperSASS Teflon",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.0665900008759,-118.22688
"12/02/2024","AQS","060371201",1,13,"ug/m3 LC",58,"Reseda",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.19925,-118.53276
"12/05/2024","AQS","060371201",1,43.1,"ug/m3 LC",120,"Reseda",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.19925,-118.53276
"12/08/2024","AQS","060371201",1,21,"ug/m3 LC",73,"Reseda",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.19925,-118.53276
"12/11/2024","AQS","060371201",1,8.9,"ug/m3 LC",49,"Reseda",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.19925,-118.53276
"12/14/2024","AQS","060371201",1,11,"ug/m3 LC",55,"Reseda",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.19925,-118.53276
"12/17/2024","AQS","060371201",1,6.4,"ug/m3 LC",36,"Reseda",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.19925,-118.53276
"12/20/2024","AQS","060371201",1,20.3,"ug/m3 LC",72,"Reseda",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.19925,-118.53276
"12/23/2024","AQS","060371201",1,40.5,"ug/m3 LC",113,"Reseda",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.19925,-118.53276
